id,year,loan_limit,gender,approv_in_adv,loan_type,loan_purpose,credit_worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,term,neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,income,credit_type,credit_score,co-applicant_credit_type,age,submission_of_application,ltv,region,security_type,status,dtir1
80729,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,476500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,598000.0,sb,ir,home,1u,6900.0,crif,846,cib,25-34,not_inst,79.68227425,south,direct,1,31.0
162401,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,146500,3.99,0.3858,2555.5550000000003,360.0,neg_amm,not_int,not_lpsm,258000.0,sb,ir,home,1u,2280.0,exp,859,cib,35-44,not_inst,56.78294574,south,direct,1,59.0
144115,2019,cf,sex not available,pre,type1,p3,l1,nopc,nob/c,416500,3.5,-0.0864,9725.25,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1u,3540.0,cib,743,cib,65-74,to_inst,59.67048711,south,direct,0,48.0
40993,2019,ncf,joint,nopre,type1,p4,l1,nopc,nob/c,1156500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,20220.0,equi,676,exp,35-44,not_inst,75.11160714,north,direct,1,39.0
69980,2019,cf,female,pre,type1,p4,l1,nopc,nob/c,316500,4.375,0.5656,1250.0,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1u,5880.0,exp,780,cib,35-44,to_inst,72.26027397,north,direct,0,40.0
88202,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,376500,4.375,0.0637,0.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1u,8520.0,crif,777,cib,65-74,not_inst,67.47311828,north,direct,0,27.0
90735,2019,cf,joint,nopre,type1,p1,l1,nopc,nob/c,266500,4.56,1.4036,2600.28,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1u,6540.0,crif,708,exp,45-54,not_inst,92.53472222,north,direct,0,31.0
168926,2019,cf,sex not available,pre,type1,p1,l1,nopc,nob/c,336500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1u,8400.0,crif,505,cib,45-54,to_inst,89.02116402,south,direct,1,46.0
80364,2019,ncf,female,nopre,type1,p4,l1,nopc,nob/c,306500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,3840.0,equi,856,exp,>74,to_inst,75.11160714,north,direct,1,39.0
89741,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,116500,4.875,0.5542,1581.86,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1u,5760.0,cib,832,exp,65-74,to_inst,56.00961538,north,direct,0,30.0
89913,2019,cf,male,nopre,type2,p3,l1,nopc,b/c,186500,3.99,0.3858,2555.5550000000003,360.0,neg_amm,not_int,not_lpsm,218000.0,sb,pr,home,1u,2520.0,exp,538,cib,35-44,to_inst,85.55045872,south,direct,1,57.0
124878,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,206500,4.5,0.5531,5896.25,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1u,3960.0,cib,602,cib,45-54,to_inst,77.05223881,south,direct,0,43.0
124491,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,316500,3.125,0.0801,3961.5,180.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1u,7200.0,exp,767,exp,45-54,to_inst,58.82899628,south,direct,0,46.0
170054,2019,cf,joint,pre,type2,p1,l1,nopc,b/c,486500,4.125,0.6687,1052.73,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1u,7860.0,crif,741,exp,35-44,not_inst,97.69076305,north,direct,0,42.0
112946,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,506500,3.875,0.287,0.0,360.0,not_neg,not_int,not_lpsm,838000.0,sb,pr,home,1u,8160.0,cib,734,cib,45-54,not_inst,60.44152745,north,direct,0,42.0
85019,2019,cf,female,pre,type1,p1,l1,nopc,nob/c,286500,3.75,0.0527,8680.06,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1u,3780.0,cib,785,cib,35-44,to_inst,90.09433962,north,direct,0,47.0
164616,2019,cf,joint,pre,type1,p1,l1,nopc,nob/c,226500,4.375,0.0607,3575.0,360.0,neg_amm,not_int,not_lpsm,328000.0,sb,sr,home,1u,11520.0,crif,584,exp,65-74,to_inst,69.05487805,south,direct,0,42.0
101460,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,166500,3.99,0.4006,4232.81,180.0,neg_amm,not_int,not_lpsm,218000.0,sb,pr,home,1u,5460.0,crif,832,cib,25-34,to_inst,76.37614679,north,direct,0,31.0
72403,2019,cf,female,nopre,type3,p4,l1,nopc,nob/c,146500,4.25,0.5269,0.0,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1u,5820.0,exp,567,exp,35-44,to_inst,77.92553191,north,direct,0,39.0
156798,2019,cf,male,nopre,type3,p4,l1,nopc,nob/c,506500,3.75,-0.4164,0.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1u,5820.0,crif,507,cib,25-34,not_inst,90.77060932,south,direct,0,39.0
83780,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,586500,3.375,-0.0736,8780.0,360.0,not_neg,not_int,not_lpsm,798000.0,sb,pr,home,1u,6240.0,cib,749,cib,45-54,not_inst,73.4962406,central,direct,0,44.0
117047,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,486500,3.5,0.5139,8726.13,240.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1u,9720.0,cib,821,exp,35-44,to_inst,84.16955017,south,direct,0,43.0
38585,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,486500,4.125,0.0626,444.79,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1u,4620.0,exp,503,cib,35-44,not_inst,95.76771654,south,direct,0,48.0
95873,2019,cf,female,pre,type1,p1,l1,nopc,nob/c,136500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,9960.0,equi,720,exp,35-44,to_inst,75.11160714,north,direct,1,39.0
127165,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,436500,3.99,0.3858,2555.5550000000003,360.0,neg_amm,not_int,not_lpsm,488000.0,sb,pr,home,1u,11880.0,exp,610,exp,55-64,to_inst,89.44672131,central,direct,1,40.0
80386,2019,cf,sex not available,pre,type2,p1,l1,nopc,b/c,216500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,4260.0,equi,529,exp,65-74,to_inst,75.11160714,south,direct,1,39.0
158885,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,426500,3.99,0.3858,2555.5550000000003,360.0,not_neg,int_only,not_lpsm,418000.0,sb,pr,home,1u,5280.0,equi,624,exp,25-34,to_inst,75.11160714,south,direct,1,39.0
124159,2019,cf,male,pre,type2,p1,l1,nopc,b/c,266500,3.625,0.9986,61.05,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1u,4440.0,crif,819,cib,45-54,not_inst,95.86330935,north,direct,0,38.0
135448,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,356500,3.99,0.3858,2555.5550000000003,180.0,not_neg,not_int,not_lpsm,528000.0,sb,pr,home,1u,13560.0,exp,892,exp,45-54,to_inst,67.51893939,south,direct,1,6.0
49923,2019,cf,male,nopre,type3,p3,l1,nopc,nob/c,226500,3.75,-0.0807,0.0,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1u,2040.0,crif,674,cib,>74,to_inst,95.16806723,north,direct,0,46.0
81094,2019,cf,sex not available,pre,type3,p4,l1,nopc,nob/c,306500,3.25,-0.5193,2662.5,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1u,5820.0,exp,860,exp,65-74,to_inst,93.44512195,south,direct,0,39.0
140169,2019,cf,sex not available,nopre,type3,p4,l1,nopc,nob/c,326500,3.125,-0.5752,1125.63,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1u,5820.0,exp,564,cib,45-54,to_inst,96.59763314,south,direct,0,39.0
88837,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,426500,4.125,0.3868,1250.0,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1u,9000.0,cib,600,cib,55-64,to_inst,79.27509294,central,direct,0,40.0
168955,2019,cf,joint,nopre,type2,p4,l1,nopc,b/c,376500,3.125,0.3105,0.0,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1u,5820.0,crif,778,exp,35-44,not_inst,97.03608247,central,direct,0,39.0
157215,2019,ncf,joint,pre,type1,p1,l1,nopc,nob/c,296500,4.56,0.4325,0.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,ir,home,1u,11340.0,cib,620,exp,45-54,not_inst,70.93301435,south,direct,0,33.0
168701,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,116500,3.99,0.8705,3212.55,180.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1u,3600.0,cib,516,exp,55-64,to_inst,37.82467532,south,direct,0,40.0
145450,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,366500,3.625,0.5614,6326.8,240.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1u,9060.0,exp,889,cib,35-44,to_inst,55.69908815,south,direct,0,22.0
111102,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,656500,3.625,-0.163,0.0,360.0,not_neg,not_int,not_lpsm,968000.0,sb,pr,home,1u,11700.0,crif,793,cib,35-44,not_inst,67.82024793,south,direct,0,32.0
172268,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,326500,3.75,0.2243,295.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1u,4140.0,cib,725,cib,55-64,to_inst,86.37566138,north,direct,0,34.0
88619,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,216500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1u,2820.0,exp,592,exp,25-34,to_inst,104.0865385,north,direct,1,48.0
103942,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,206500,4.375,0.733,4400.0,240.0,neg_amm,not_int,not_lpsm,328000.0,sb,pr,home,1u,2940.0,exp,884,cib,55-64,to_inst,62.95731707,south,direct,0,42.0
43632,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,446500,4.375,0.089,1940.0,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1u,14280.0,exp,855,cib,55-64,not_inst,58.13802083,south,direct,0,36.0
152005,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,226500,4.99,0.7444,4686.16,300.0,neg_amm,not_int,not_lpsm,268000.0,sb,pr,home,1u,3000.0,crif,682,cib,65-74,to_inst,84.51492537,north,direct,0,42.0
160175,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,466500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,698000.0,sb,pr,home,1u,11280.0,cib,674,cib,55-64,to_inst,66.83381089,south,direct,1,26.0
32403,2019,cf,joint,pre,type2,p3,l1,nopc,b/c,76500,3.49,1.8147,2841.87,240.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1u,2460.0,exp,509,exp,45-54,to_inst,42.97752809,north,direct,0,30.0
164299,2019,cf,joint,pre,type1,p4,l1,nopc,nob/c,326500,4.18,-0.1745,350.78,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1u,4740.0,crif,705,exp,25-34,not_inst,63.03088803,north,direct,0,44.0
107727,2019,cf,joint,nopre,type1,p1,l1,nopc,nob/c,726500,3.75,0.1396,2045.93,360.0,not_neg,not_int,not_lpsm,1038000.0,sb,pr,home,1u,13680.0,cib,678,exp,35-44,not_inst,69.99036609,north,direct,0,48.0
144017,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,116500,4.375,0.9048,3332.5,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1u,2040.0,crif,643,cib,55-64,to_inst,56.00961538,north,direct,0,38.0
32406,2019,cf,sex not available,nopre,type2,p3,l1,nopc,b/c,106500,4.5,0.8333,2399.06,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1u,1500.0,cib,521,cib,>74,to_inst,77.17391304,south,direct,0,40.0
37211,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,726500,3.875,0.2342,2674.81,360.0,not_neg,not_int,not_lpsm,1278000.0,sb,pr,home,1u,8460.0,exp,574,exp,45-54,not_inst,56.84663537,north,direct,0,44.0
109058,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,726500,3.625,-0.161,0.0,360.0,not_neg,not_int,not_lpsm,1498000.0,sb,pr,home,1u,15720.0,exp,562,cib,45-54,not_inst,48.49799733,south,direct,0,26.0
101967,2019,cf,joint,nopre,type1,p1,l1,nopc,nob/c,206500,3.875,0.3308,928.0,180.0,not_neg,not_int,not_lpsm,418000.0,sb,sr,home,1u,5220.0,cib,863,exp,65-74,not_inst,49.40191388,north,direct,0,46.0
84621,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,206500,3.99,0.4159,4500.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1u,4320.0,crif,590,cib,45-54,to_inst,33.96381579,north,direct,0,33.0
40189,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,276500,4.99,0.3685,4600.0,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,2760.0,cib,853,exp,45-54,to_inst,66.14832536,north,direct,0,44.0
103282,2019,ncf,male,nopre,type3,p3,l1,nopc,nob/c,596500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1u,9420.0,exp,510,cib,45-54,to_inst,106.8996416,north,direct,1,37.0
27298,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,336500,3.99,0.3858,2555.5550000000003,240.0,not_neg,int_only,not_lpsm,528000.0,sb,pr,home,1u,6900.0,cib,725,cib,35-44,to_inst,63.73106061,south,direct,1,39.0
125350,2019,cf,female,nopre,type2,p3,l1,nopc,b/c,366500,3.99,1.0594,5881.27,360.0,not_neg,not_int,not_lpsm,448000.0,sb,pr,home,1u,4380.0,crif,535,cib,55-64,to_inst,81.80803571,north,direct,0,55.0
120182,2019,cf,female,nopre,type2,p1,l1,nopc,b/c,226500,4.5,1.0994,0.0,360.0,not_neg,int_only,not_lpsm,238000.0,sb,pr,home,1u,5160.0,crif,564,exp,65-74,not_inst,95.16806723,south,direct,0,41.0
25388,2019,cf,male,pre,type3,p4,l1,nopc,nob/c,276500,3.0,-0.7057,1722.89,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1u,5820.0,crif,671,cib,65-74,not_inst,89.77272727,central,direct,0,39.0
164880,2019,cf,female,pre,type1,p1,l1,nopc,nob/c,656500,4.0,0.435,1795.0,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1u,9360.0,crif,604,cib,55-64,not_inst,95.42151163,north,direct,0,37.0
40354,2019,cf,male,pre,type1,p3,l1,nopc,nob/c,406500,4.0,-0.398,0.0,360.0,not_neg,not_int,not_lpsm,948000.0,sb,pr,home,1u,7200.0,exp,527,cib,45-54,not_inst,42.87974684,north,direct,0,36.0
116976,2019,cf,male,nopre,type1,p1,l1,nopc,nob/c,366500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1u,4860.0,cib,662,cib,55-64,to_inst,89.82843137,north,direct,1,49.0
126514,2019,cf,male,pre,type1,p1,l1,nopc,nob/c,246500,4.5,0.749,0.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1u,3180.0,exp,879,cib,25-34,not_inst,80.03246753,north,direct,0,43.0
103346,2019,cf,sex not available,nopre,type1,p4,l1,nopc,nob/c,626500,3.5,-0.1273,4650.0,360.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1u,6000.0,exp,505,cib,45-54,not_inst,73.01864802,south,direct,0,45.0
158879,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,186500,4.875,0.776,4910.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1u,2580.0,crif,501,cib,65-74,to_inst,39.0167364,south,direct,0,31.0
144051,2019,cf,male,nopre,type3,p4,l1,nopc,nob/c,576500,3.375,-0.227,2390.0,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,3u,5820.0,cib,706,cib,35-44,not_inst,96.40468227,north,direct,0,39.0
63832,2019,cf,male,pre,type1,p3,l1,nopc,nob/c,226500,4.5,0.9627,5750.0,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1u,3120.0,crif,647,cib,35-44,to_inst,73.53896104,south,direct,0,49.0
70652,2019,cf,female,nopre,type3,p4,l1,nopc,nob/c,276500,3.625,-0.0625,0.0,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1u,5820.0,exp,761,cib,25-34,not_inst,99.46043165,north,direct,0,39.0
50290,2019,cf,female,nopre,type2,p3,l1,nopc,b/c,166500,3.5,0.8244,5755.05,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1u,2040.0,cib,759,cib,55-64,to_inst,69.95798319,north,direct,0,59.0
130176,2019,cf,sex not available,pre,type1,p1,l1,nopc,nob/c,266500,3.99,0.1328,3203.13,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1u,6900.0,exp,634,cib,55-64,to_inst,74.44134078,south,direct,0,41.0
131510,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,136500,3.99,1.1088,2678.66,180.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1u,6180.0,crif,640,exp,55-64,to_inst,62.6146789,north,direct,0,19.0
68864,2019,cf,sex not available,nopre,type1,p1,l1,nopc,nob/c,176500,5.625,1.4662,1632.6,360.0,not_neg,not_int,not_lpsm,228000.0,sb,ir,home,1u,8220.0,crif,683,exp,65-74,to_inst,77.4122807,south,direct,0,31.0
126727,2019,cf,male,nopre,type3,p3,l1,nopc,nob/c,146500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1u,4260.0,exp,561,cib,65-74,to_inst,70.43269231,north,direct,1,34.0
115435,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,166500,3.875,0.439,4713.75,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1u,7080.0,crif,715,cib,35-44,to_inst,76.37614679,south,direct,0,30.0
154180,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,216500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1u,0.0,cib,529,cib,55-64,to_inst,53.06372549,north,direct,1,20.0
139300,2019,cf,sex not available,nopre,type3,p4,l1,nopc,nob/c,546500,3.49,-0.1234,0.0,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1u,5820.0,cib,598,exp,65-74,to_inst,89.88486842,south,direct,0,39.0
97631,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,476500,4.125,0.4423,1837.5,360.0,neg_amm,not_int,not_lpsm,688000.0,sb,pr,home,1u,4320.0,exp,728,exp,>74,to_inst,69.25872093,north,direct,0,49.0
113422,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,456500,3.5,-0.0747,6300.16,360.0,not_neg,not_int,not_lpsm,618000.0,sb,pr,home,1u,12780.0,cib,593,cib,35-44,not_inst,73.86731392,south,direct,0,21.0
110426,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,136500,3.99,0.3858,2555.5550000000003,180.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,3600.0,equi,566,exp,65-74,to_inst,75.11160714,north,direct,1,39.0
103794,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,566500,5.625,1.334,14510.0,360.0,neg_amm,not_int,not_lpsm,738000.0,sb,pr,home,1u,9240.0,crif,785,exp,55-64,to_inst,76.76151762,south,direct,0,31.0
101244,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,166500,3.375,0.792,4526.0,180.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1u,6900.0,cib,704,cib,45-54,to_inst,88.56382979,north,direct,0,30.0
40748,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,126500,4.56,0.2277,4480.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1u,3600.0,crif,547,exp,55-64,to_inst,34.375,north,direct,0,40.0
113013,2019,cf,male,nopre,type3,p3,l1,nopc,nob/c,156500,4.375,1.0452,1893.67,300.0,not_neg,not_int,not_lpsm,178000.0,sb,pr,home,1u,10980.0,cib,512,cib,45-54,to_inst,87.92134831,north,direct,0,25.0
41847,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,416500,3.99,0.3858,2555.5550000000003,180.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1u,7500.0,cib,746,exp,55-64,to_inst,83.63453815,south,direct,1,47.0
91098,2019,cf,joint,nopre,type1,p2,l1,nopc,nob/c,226500,4.625,1.1673,2765.63,240.0,not_neg,not_int,not_lpsm,298000.0,sb,ir,home,1u,8460.0,cib,629,exp,45-54,not_inst,76.00671141,north,direct,0,48.0
38669,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,176500,3.875,0.4178,5386.0,324.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1u,3720.0,crif,600,exp,65-74,to_inst,77.4122807,north,direct,0,39.0
65590,2019,cf,female,nopre,type1,p1,l1,nopc,nob/c,146500,3.875,0.52,4010.94,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1u,2400.0,exp,569,cib,25-34,to_inst,92.72151899,south,direct,0,37.0
50953,2019,cf,joint,nopre,type1,p3,l1,nopc,nob/c,226500,3.99,0.4288,5100.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1u,3600.0,crif,602,exp,45-54,to_inst,78.64583333,north,direct,0,39.0
172466,2019,cf,male,pre,type1,p4,l1,nopc,nob/c,116500,3.75,0.8339,1701.25,180.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1u,3180.0,crif,662,cib,55-64,to_inst,73.73417722,north,direct,0,44.0
126811,2019,cf,joint,nopre,type3,p3,l1,nopc,nob/c,146500,4.49,0.5765,3145.0,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1u,3600.0,cib,587,exp,65-74,to_inst,36.80904523,north,direct,0,58.0
109894,2019,cf,joint,nopre,type1,p4,l1,nopc,nob/c,516500,4.5,0.0241,0.0,360.0,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1u,4920.0,cib,763,exp,>74,not_inst,51.24007937,north,direct,0,48.0
156956,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,256500,3.625,-0.0791,1832.32,360.0,not_neg,not_int,not_lpsm,328000.0,sb,pr,home,1u,2880.0,cib,730,exp,35-44,not_inst,78.20121951,south,direct,0,37.0
88412,2019,cf,female,nopre,type2,p2,l1,nopc,b/c,56500,4.25,1.636,1439.36,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1u,1680.0,exp,609,cib,65-74,to_inst,24.78070175,north,direct,0,10.0
105211,2019,cf,female,pre,type1,p3,l1,nopc,nob/c,426500,4.125,0.2541,0.0,360.0,not_neg,not_int,not_lpsm,648000.0,sb,pr,home,1u,4500.0,exp,874,cib,65-74,not_inst,65.81790123,north,direct,0,46.0
45534,2019,cf,sex not available,nopre,type1,p3,l1,nopc,nob/c,206500,3.375,0.6317,5555.0,180.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1u,2580.0,cib,649,exp,55-64,to_inst,67.04545455,south,direct,0,47.0
167244,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,366500,3.875,0.1882,2358.21,300.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1u,5400.0,exp,540,cib,35-44,to_inst,75.10245902,north,direct,0,48.0
40651,2019,cf,female,nopre,type1,p3,l2,nopc,nob/c,186500,3.99,0.3858,2555.5550000000003,300.0,neg_amm,int_only,not_lpsm,418000.0,sb,pr,home,1u,1980.0,equi,725,exp,65-74,to_inst,75.11160714,central,direct,1,39.0
57274,2019,cf,joint,pre,type2,p4,l1,nopc,b/c,586500,3.99,1.1925,0.0,360.0,not_neg,not_int,not_lpsm,598000.0,sb,pr,home,1u,5820.0,crif,711,exp,45-54,not_inst,98.07692308,south,direct,0,39.0
121379,2019,cf,male,nopre,type1,p3,l1,nopc,nob/c,416500,3.5,-0.0402,2820.85,360.0,not_neg,not_int,not_lpsm,608000.0,sb,pr,home,1u,5100.0,exp,808,cib,35-44,not_inst,68.50328947,north,direct,0,40.0
156589,2019,cf,male,nopre,type3,p1,l1,nopc,nob/c,346500,3.75,-0.038,0.0,360.0,not_neg,not_int,not_lpsm,358000.0,sb,pr,home,1u,4080.0,crif,564,cib,25-34,not_inst,96.7877095,north,direct,0,43.0
56058,2019,cf,sex not available,pre,type3,p3,l1,nopc,nob/c,96500,3.99,0.3858,2555.5550000000003,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,4380.0,equi,595,exp,55-64,to_inst,75.11160714,south,direct,1,39.0
94922,2019,cf,male,nopre,type3,p4,l1,nopc,nob/c,336500,2.875,-0.8229,0.0,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1u,5820.0,cib,529,cib,45-54,not_inst,35.12526096,north,direct,0,39.0
139415,2019,cf,joint,pre,type3,p1,l1,nopc,nob/c,406500,4.25,0.2697,9061.89,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1u,6420.0,cib,750,exp,45-54,to_inst,102.1356784,north,direct,0,58.0
79137,2019,cf,male,nopre,type1,p4,l1,nopc,nob/c,366500,2.75,-0.158,4962.78,180.0,not_neg,not_int,not_lpsm,668000.0,sb,pr,home,1u,13380.0,crif,858,exp,45-54,not_inst,54.86526946,south,direct,0,42.0
120938,2019,ncf,female,nopre,type1,p4,l1,nopc,nob/c,216500,4.375,0.9046,2562.5,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1u,5160.0,exp,891,cib,35-44,to_inst,70.29220779,south,direct,0,38.0
37621,2019,cf,male,nopre,type3,p4,l1,nopc,nob/c,206500,3.49,-0.2759,2.61,360.0,not_neg,not_int,not_lpsm,238000.0,sb,pr,home,1u,5820.0,exp,549,cib,65-74,to_inst,86.76470588,north,direct,0,39.0
100227,2019,cf,sex not available,nopre,type1,p1,l1,nopc,nob/c,176500,3.75,0.4711,1623.0,360.0,not_neg,int_only,not_lpsm,188000.0,sb,pr,home,1u,3060.0,crif,750,cib,25-34,to_inst,93.88297872,south,direct,0,42.0
166923,2019,cf,female,nopre,type1,p3,l1,nopc,nob/c,436500,3.875,0.1663,968.0,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1u,6000.0,cib,882,cib,65-74,to_inst,61.65254237,central,direct,0,45.0
42039,2019,cf,female,nopre,type1,p4,l1,nopc,nob/c,236500,3.99,0.3603,3839.37,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1u,5520.0,cib,787,cib,55-64,to_inst,56.57894737,central,direct,0,31.0
